regime,seed,n,d,k,gamma,factorization_tv,selected_order_name,selected_pool_weight,selected_soft_weight,selected_soft_lambda,method,expected_nll,expected_brier,tv_to_truth,js_to_truth,marginal_distortion
uniform_low_noise,3,2200,12,3,2.0,0.07466133270251596,j2_a_then_b,0.0,0.0,0.03,j1,1.4946466354499148,0.6963604588255456,0.052808345639457716,0.0024857123520444866,0.025535152215724364
uniform_low_noise,3,2200,12,3,2.0,0.07466133270251596,j2_a_then_b,0.0,0.0,0.03,j2,1.4946376635543228,0.6964066354749963,0.05291237195491278,0.0024802939639076605,0.017577212702636343
uniform_low_noise,3,2200,12,3,2.0,0.07466133270251596,j2_a_then_b,0.0,0.0,0.03,selected_order,1.4946376635543228,0.6964066354749963,0.05291237195491278,0.0024802939639076605,0.017577212702636343
uniform_low_noise,3,2200,12,3,2.0,0.07466133270251596,j2_a_then_b,0.0,0.0,0.03,independent,1.4957831787388414,0.696664455318291,0.05552308642619051,0.0027658596749870626,3.782829429670933e-17
uniform_low_noise,3,2200,12,3,2.0,0.07466133270251596,j2_a_then_b,0.0,0.0,0.03,arithmetic,1.489667383471954,0.6945213688315547,0.037436568961478144,0.0012491345527331473,0.021556182459180336
uniform_low_noise,3,2200,12,3,2.0,0.07466133270251596,j2_a_then_b,0.0,0.0,0.03,geometric,1.489656712762177,0.6945236810567968,0.03737984137069318,0.0012454392108219548,0.021524913587394036
uniform_low_noise,3,2200,12,3,2.0,0.07466133270251596,j2_a_then_b,0.0,0.0,0.03,weighted_geometric,1.4946376635543228,0.6964066354749963,0.05291237195491278,0.0024802939639076618,0.017577212702636354
uniform_low_noise,3,2200,12,3,2.0,0.07466133270251596,j2_a_then_b,0.0,0.0,0.03,hard_core,1.4957606678254878,0.6966144253732474,0.05533982377054117,0.002754524166758896,3.886014589050116e-15
uniform_low_noise,3,2200,12,3,2.0,0.07466133270251596,j2_a_then_b,0.0,0.0,0.03,soft_core_0.1,1.4898853480312855,0.6945892725476096,0.03808689374416602,0.0013021874774227448,0.01957523846719315
uniform_low_noise,3,2200,12,3,2.0,0.07466133270251596,j2_a_then_b,0.0,0.0,0.03,soft_core_1,1.4917149487249954,0.6951912352329747,0.04397681500554948,0.0017556729931333442,0.010791350079255167
uniform_low_noise,3,2200,12,3,2.0,0.07466133270251596,j2_a_then_b,0.0,0.0,0.03,soft_core_10,1.4948741255657478,0.6962988049331403,0.05306368469545212,0.0025360945133224297,0.0019686705031566414
uniform_low_noise,3,2200,12,3,2.0,0.07466133270251596,j2_a_then_b,0.0,0.0,0.03,adaptive_soft,1.4945286038169352,0.6963663948571279,0.052619456533755535,0.0024530863272987733,0.017099313140646128
uniform_low_noise,4,2200,12,3,2.0,0.07179044769092784,j2_a_then_b,0.5,0.5,1.0,j1,1.4281403825957755,0.6713661048888937,0.051254123612722746,0.0023579982458555703,0.025141750754349247
uniform_low_noise,4,2200,12,3,2.0,0.07179044769092784,j2_a_then_b,0.5,0.5,1.0,j2,1.4280098805942483,0.6712712579567902,0.05039093147776749,0.0023249943501169063,0.023264269902589247
uniform_low_noise,4,2200,12,3,2.0,0.07179044769092784,j2_a_then_b,0.5,0.5,1.0,selected_order,1.4280098805942483,0.6712712579567902,0.05039093147776749,0.0023249943501169063,0.023264269902589247
uniform_low_noise,4,2200,12,3,2.0,0.07179044769092784,j2_a_then_b,0.5,0.5,1.0,independent,1.6705499442434522,0.7177925489223751,0.25306150696948904,0.06487821939622859,4.2970713456018405e-17
uniform_low_noise,4,2200,12,3,2.0,0.07179044769092784,j2_a_then_b,0.5,0.5,1.0,arithmetic,1.4232859171673231,0.6695144888954818,0.035803906796352036,0.0011566912385166845,0.02420301032846923
uniform_low_noise,4,2200,12,3,2.0,0.07179044769092784,j2_a_then_b,0.5,0.5,1.0,geometric,1.4232976669725632,0.6695257044203795,0.03585788980202505,0.001158405563049817,0.02416705450358732
uniform_low_noise,4,2200,12,3,2.0,0.07179044769092784,j2_a_then_b,0.5,0.5,1.0,weighted_geometric,1.4232976669725632,0.6695257044203795,0.03585788980202505,0.001158405563049817,0.02416705450358732
uniform_low_noise,4,2200,12,3,2.0,0.07179044769092784,j2_a_then_b,0.5,0.5,1.0,hard_core,1.4368323229538416,0.6723748092201497,0.06125085004976554,0.004469722935682981,3.9017270057652877e-14
uniform_low_noise,4,2200,12,3,2.0,0.07179044769092784,j2_a_then_b,0.5,0.5,1.0,soft_core_0.1,1.423499953195331,0.6695864542417373,0.03655857397744314,0.0012085354578522482,0.022778258594571634
uniform_low_noise,4,2200,12,3,2.0,0.07179044769092784,j2_a_then_b,0.5,0.5,1.0,soft_core_1,1.4253523668635166,0.6701104437901165,0.04209682748074656,0.0016670341049579923,0.015811165856501
uniform_low_noise,4,2200,12,3,2.0,0.07179044769092784,j2_a_then_b,0.5,0.5,1.0,soft_core_10,1.432286472795315,0.6715999213719912,0.05541176675560326,0.0033702603177581357,0.004449438219982732
uniform_low_noise,4,2200,12,3,2.0,0.07179044769092784,j2_a_then_b,0.5,0.5,1.0,adaptive_soft,1.4253523668635166,0.6701104437901165,0.04209682748074656,0.0016670341049579923,0.015811165856501
uniform_low_noise,5,2200,12,3,2.0,0.07344414462497904,j2_a_then_b,0.5,0.5,0.03,j1,1.487108740331959,0.690605482785967,0.05234053141070204,0.002451454245766578,0.025138987835965503
